

===============================================
2022-12-19 05:41:59

main_g.py --num-layers 4 --gconv-dropout 0 --between-dropout 0 --tlayer-dropout 0 --scheduler linear --warmup 10 --gconv-dim 256 --tlayer-dim 256 --num-heads 8 --device 1 --batch-size 64

info: None
dataset: NCI109
use_val_loss: True
epochs: 100
scheduler: linear
warmup: 10
patience: 25
batch_size: 64
lr: 0.0001
weight_decay: 0.0001
clustering: True
masked_attention: False
gconv_dim: 256
tlayer_dim: 256
gconv_dropout: 0.0
between_dropout: 0.0
tlayer_dropout: 0.0
num_layers: 4
num_heads: 8
skip_connection: none
seeds: 12344
save_state: False




=============== Run  0 ================

| Epoch   96 | Train e:  99.85, T l:  0.0052 | Val e:  81.07 | Test e:  80.43 
| Epoch   97 | Train e:  99.85, T l:  0.0053 | Val e:  81.55 | Test e:  80.43 
| Epoch   98 | Train e:  99.82, T l:  0.0051 | Val e:  81.55 | Test e:  80.43 
| Epoch   99 | Train e:  99.85, T l:  0.0051 | Val e:  81.80 | Test e:  80.68 



=============== Run  1 ================

| Epoch    0 | Train e:  50.62, T l:  0.7959 | Val e:  53.64 | Test e:  49.28 
| Epoch    1 | Train e:  74.04, T l:  0.5338 | Val e:  74.03 | Test e:  71.74 
| Epoch    2 | Train e:  76.16, T l:  0.5053 | Val e:  74.51 | Test e:  76.57 
| Epoch    3 | Train e:  74.67, T l:  0.5132 | Val e:  73.54 | Test e:  73.91 
| Epoch    4 | Train e:  78.40, T l:  0.4765 | Val e:  72.82 | Test e:  73.67 
| Epoch    5 | Train e:  79.28, T l:  0.4590 | Val e:  75.97 | Test e:  76.09 
| Epoch    6 | Train e:  78.64, T l:  0.4688 | Val e:  76.21 | Test e:  76.57 
| Epoch    7 | Train e:  79.01, T l:  0.4599 | Val e:  76.70 | Test e:  74.64 
| Epoch    8 | Train e:  78.52, T l:  0.4582 | Val e:  72.33 | Test e:  73.67 
| Epoch    9 | Train e:  72.95, T l:  0.5733 | Val e:  69.42 | Test e:  70.29 
| Epoch   10 | Train e:  80.13, T l:  0.4374 | Val e:  75.00 | Test e:  74.64 
| Epoch   11 | Train e:  78.46, T l:  0.4455 | Val e:  74.03 | Test e:  74.15 
| Epoch   12 | Train e:  80.04, T l:  0.4462 | Val e:  72.57 | Test e:  74.88 
| Epoch   13 | Train e:  81.16, T l:  0.3934 | Val e:  73.06 | Test e:  74.88 
| Epoch   14 | Train e:  70.19, T l:  0.5820 | Val e:  63.83 | Test e:  62.08 
| Epoch   15 | Train e:  83.13, T l:  0.3811 | Val e:  74.27 | Test e:  77.05 
| Epoch   16 | Train e:  81.28, T l:  0.4191 | Val e:  74.03 | Test e:  74.15 
| Epoch   17 | Train e:  86.52, T l:  0.3202 | Val e:  77.18 | Test e:  77.78 
| Epoch   18 | Train e:  85.52, T l:  0.3261 | Val e:  76.21 | Test e:  78.02 
| Epoch   19 | Train e:  87.67, T l:  0.3149 | Val e:  75.49 | Test e:  76.33 
| Epoch   20 | Train e:  89.70, T l:  0.2590 | Val e:  78.88 | Test e:  81.88 
| Epoch   21 | Train e:  89.46, T l:  0.2607 | Val e:  78.88 | Test e:  78.02 
| Epoch   22 | Train e:  89.70, T l:  0.2499 | Val e:  77.18 | Test e:  79.71 
| Epoch   23 | Train e:  88.12, T l:  0.2743 | Val e:  75.97 | Test e:  78.99 
| Epoch   24 | Train e:  88.43, T l:  0.2804 | Val e:  74.27 | Test e:  78.50 
| Epoch   25 | Train e:  89.49, T l:  0.2466 | Val e:  80.83 | Test e:  79.47 
| Epoch   26 | Train e:  91.67, T l:  0.2030 | Val e:  80.34 | Test e:  79.71 
| Epoch   27 | Train e:  91.85, T l:  0.2153 | Val e:  79.13 | Test e:  76.33 
| Epoch   28 | Train e:  91.52, T l:  0.2164 | Val e:  79.37 | Test e:  79.95 
| Epoch   29 | Train e:  92.73, T l:  0.1908 | Val e:  79.85 | Test e:  78.74 
| Epoch   30 | Train e:  91.91, T l:  0.1995 | Val e:  80.10 | Test e:  80.92 
| Epoch   31 | Train e:  91.34, T l:  0.2188 | Val e:  77.43 | Test e:  77.29 
| Epoch   32 | Train e:  87.52, T l:  0.3072 | Val e:  76.46 | Test e:  73.43 
| Epoch   33 | Train e:  95.40, T l:  0.1316 | Val e:  82.04 | Test e:  80.43 
| Epoch   34 | Train e:  94.06, T l:  0.1510 | Val e:  82.04 | Test e:  80.43 
| Epoch   35 | Train e:  94.55, T l:  0.1431 | Val e:  80.58 | Test e:  80.19 
| Epoch   36 | Train e:  94.49, T l:  0.1464 | Val e:  78.88 | Test e:  83.09 
| Epoch   37 | Train e:  93.46, T l:  0.1784 | Val e:  77.43 | Test e:  81.88 
| Epoch   38 | Train e:  95.15, T l:  0.1316 | Val e:  80.34 | Test e:  82.85 
| Epoch   39 | Train e:  95.64, T l:  0.1172 | Val e:  78.64 | Test e:  80.43 
| Epoch   40 | Train e:  95.70, T l:  0.1182 | Val e:  80.83 | Test e:  81.64 
| Epoch   41 | Train e:  96.58, T l:  0.0947 | Val e:  80.58 | Test e:  80.92 
| Epoch   42 | Train e:  94.34, T l:  0.1414 | Val e:  79.37 | Test e:  81.40 
| Epoch   43 | Train e:  95.61, T l:  0.1141 | Val e:  78.40 | Test e:  80.43 
| Epoch   44 | Train e:  97.97, T l:  0.0678 | Val e:  79.37 | Test e:  81.88 
